created_time,message,id,object_link.connections.comments.message,object_link.connections.likes
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Em momento algum disse que eles sao de bem! Reys San , entenda o que eu disse nos comentários a cima!",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"350 tu tem uma arma em mãos no mercado negro , sem contar p quem já tá no meio do crime , ter uma arma é fácil .",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Junior Rodriguês Dois adolescentes, que pelo atual regime não podem ter porte, então as armas eram ilegais. Vcs usam a ideologia pra tentar tirar proveito de qualquer tragédia, nojentos. Eles estavam mal intencionados, não importa se as armas eram legais ilegais, iam fazer do mesmo jeito, não seja canalha.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Não se para uma pessoa armada com palavras, só se pode parar uma pessoa armada com outra arma, oq tu chama de guerra eu chamo de lei básica de sobrevivência, enquanto só um lado atirar teremos tragédias desse tipo",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Jefferson Sales CR da sobrevivência de quem? A sua realidade condiz com um filme de apocalipse zumbi e não com a vida real de fato. Acorda! Arma que vc diz que vai fazer vc sobreviver é a mesma que pode te matar e matar inocentes ao seu redor que não tem culpa de absolutamente nada se vc resolver atirar. Apartir daí é tiroreito descontrolado! Pq quem lutar contigo pode ser mais doido que tu! Resumindo Todos perdem!,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Saudade de quando a posse não era legalizado e não existia esse tipo de crime nas escolas,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Junior Rodriguês vergonha,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Deve ser uma maravilha sua mente pensar que isso ocorre por causa da legalização da posse para o cidadão de bem. Olhe pra você, pra mim e olhe para as pessoas que podem ter acesso, uma pessoa que tem e que não tem permissão. Procure um argumento mais plausível.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,David Baía Procure aprender a entender ironia!,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Acho que quem não tá olhando pra realidade é você amigo, o tiroteio aconteceu, pessoas inocentes morreram isso é fato se tivesse um segurança armado ali ou que fosse um policial militar a realidade poderia ter sido outra, doido ou não sobrevive aquele que tem chance de se defender quem não tem só morre mesmo,não vamos longe, ano passado um meliante abordou várias senhoras com crianças na porta de uma escola se fosse a intenção dele matar todos ali assim ele faria sabe o que paro ele ? Uma mulher armada, temos que olhar para a realidade sim,pessoas estão morrendo sem a chance de se defender pois só um lado tem arma.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,e quem foi que disse que bandido é cidadão de bem ?,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Os dois com armas vc com mentalidade acha que se neutralizará e todos ficaram em paz Jefferson Sales CR ? Pelo amor de Deus! Olho por olho e dente por dente só fez sangue! Só fará vítimas!,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Se os guardas tivessem armados duvido se esses mlks não tinham morrido antes de entrar,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Imagina todos armados...seria um tiroteio...e muitas dezenas de mortos, isso porque cada iria tentar se defender atirando no outro (legítima defesa), pois não conseguiriam identificar quem começou a ""lambança"", ainda mais foi no horário do intervalo.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Abner Rabel sensato!,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Lourenço, o primeiro alvo seriam os guardas. Vc entra num banco e olha pro guarda...o guarda vai te perguntar porque estás olhando pra ele?
O guarda do pode atirar se vc der o primeiro tiro...a policia só atira se for atacada...eh força letal meu caro amigo.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,Cara pela lógica as tem um cara armado ameaçando a mim e a outras pessoas e eu consigo neutralizar ele logo as vítimas e eu estaremos a salvo não ? Essa tua conta de ''mais vítimas'' não bate,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,O que não bate é tua achar que vai ser paz e amor duas pessoas armadas. Senta lá então,Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Abner Rabel os tiroteios já estão acontecendo, só que o lado inocente só morre pois não tem como ou quem os defenda.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Violência se combate com violência, infelizmente, se um cara armado vem me matar eu não vou desejar paz e amor pra ele antes de ver ele me fuzilar",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Bom, teu pensamento não ta errado. O mundo ta violento. Mas não sou egoísta assim em não olhar pro próximo. Vc é egoísta e não tenho nada haver com isto.",Table
2019-03-13T14:41:32+0000,LIBERA PORTE DE ARMA PRA POPULAÇÃO DE BEM. VAI DA CERTO SIM,2166359013459197_2166370826791349,"Junior Rodriguês egoísta ? 8 pessoas foram baleadas sendo 5 crianças, se tivesse alguém armado ali pra defender a escola esse número seria menor ou até mesmo nulo, entre ver 5 crianças e 3 trabalhadores morrendo e ver dois bandido armados morrendo,desculpe meu egoísmo exige que eu fique do lado dos inocentes.",Table
2019-03-13T15:54:08+0000,"Oh meu Deus!!!! o que é isso? pra que isso? porque isso? é muito chocante , é muito triste,é muito sofrimento,pra onde a gente se vira é desgraça pra todos os lados, imagina os pais dessas crianças e jovens?",2166359013459197_2166460960115669,null,Table
2019-03-13T16:04:56+0000,Terror essa é a palavra. Que Deus console familiares e amigos.,2166359013459197_2166472520114513,null,Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,Nilza Lima aonde está dizendo que foi o vício de jogo ?,Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,Nilza Lima aonde está dizendo que foi o vício de jogo ?,Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,Nilza Lima a senhora trabalha no caso ? É a investigadora do caso ?,Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,"Eu acredito que esses jogos influência sim.
Meu sobrinho de 3 anos depois que baixaram esse tal de freefire no tablet dele , ele só fala em dar tiro nas pessoas, uma amiga minha foi elogiar ele dizendo que ele estava bonito ele olhou para ela e disse ""cala boca vou te dar um tiro"".
Ele tem apenas 3 anos, então por ai ja se vê a influência que esses jogos tem na vida de crianças e adolescentes.",Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,Gabriela Carvalho verdade. Jogo futebol no videogame desde sempre e hoje sou jogador profissional pelo barcelona.,Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,Luis Nascimento depende do PSICOLÓGICO de cada um.,Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,"Não estou falando de adultos, e sim de crianças e adolescentes.",Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,"Vc dá um tablet pra uma CRIANÇA DE 3 ANOS e não controla o uso e a culpa é do jogo? O problema não é o jogo, vcs quem tem preguiça de cuidar das suas crianças, mas dar o tablet pra criança ficar quieta enquanto tu tá no ""zapzap"" é mais fácil né?",Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,Maely Barbo quem és tu? Pra vim me digirir a palavra?,Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,Maely Barbo não pedi tua opinião.,Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,A maioria dos adolescentes que fazem são viciados em jogos violentos principalmente nos estado Unidos la sempre tem chacina de crianças em escolas.,Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,"Só acho que jogos tem classificação de idade, se tá dizendo que uma criança de 3 anos tá jogando Free fire acho que isso já não é culpa do jogo, agora para um pouco e pensa o que os atirados poderiam ter sofrido antes na escola...",Table
2019-03-13T14:47:43+0000,Vício de jogo! Meu Deus tô arrasada,2166359013459197_2166377880123977,Maely Barbo kkkkk se atualizou já kkkkkkk,Table
2019-03-13T15:01:23+0000,É só o começo de um erro..,2166359013459197_2166397310122034,null,Table
2019-03-13T14:47:11+0000,Ainda tem gente que crítica os pais em quererem ensinar seus filhos em casa.,2166359013459197_2166377246790707,null,Table
2019-03-13T15:03:56+0000,A violência se tornou diversão para muita gente.,2166359013459197_2166400246788407,null,Table
2019-03-13T16:03:08+0000,"No entanto só desavenças,brigas e conflitos 😭😭",2166359013459197_2166470916781340,null,Table
2019-03-13T15:43:38+0000,Meu Deus muito triste força aos familiares,2166359013459197_2166449523450146,null,Table
2019-03-13T14:44:37+0000,Viva o estatuto do armamento! 😔,2166359013459197_2166374226791009,"Ué, mas cadê o estatuto do desarmamento? N tirou as armas das pessoas?! Pq teve mais de 50 mil homicidios já que tiraram as armas?",Table
2019-03-13T14:44:37+0000,Viva o estatuto do armamento! 😔,2166359013459197_2166374226791009,Só fez fortalecer o tráfico de armas,Table
2019-03-13T14:44:37+0000,Viva o estatuto do armamento! 😔,2166359013459197_2166374226791009,"Dois adolescentes, que pelo atual regime não podem ter porte, então as armas eram ilegais. Vcs usam a ideologia pra tentar tirar proveito de qualquer tragédia, nojentos. Eles estavam mal intencionados, não importa se as armas eram legais ilegais, iam fazer do mesmo jeito, não seja canalha.",Table
2019-03-13T14:44:37+0000,Viva o estatuto do armamento! 😔,2166359013459197_2166374226791009,Cris nada ver!!,Table
2019-03-13T14:44:37+0000,Viva o estatuto do armamento! 😔,2166359013459197_2166374226791009,"Eu não sei o país que vc vive Cris, Mas no meu, as únicas pessoas que obedeceram a lei do desarmamento foram as pessoas capacitadas e treinadas, que tinham permissão aprovada e arma documentada.
Pessoas como esses adolescentes nunca deixaram de andar armado independentemente da decisão do Estado",Table
2019-03-13T15:19:47+0000,"2019 veio com tudo , salve -se quem puder .. só Jesus por nós mesmo",2166359013459197_2166419096786522,null,Table
2019-03-13T16:11:00+0000,"1 adolescente , o outro era maior !",2166359013459197_2166476556780776,eram dois?,Table
2019-03-13T18:02:05+0000,Muito triste em casa 😭➰😔 que deus conforte o coração da familia e amigos,2166359013459197_2166531536775278,null,Table
2019-03-13T15:26:28+0000,Que Deus conforte essas famílias,2166359013459197_2166427580119007,null,Table
2019-03-13T15:15:45+0000,Misericórdia so Jesus Cristo na causa,2166359013459197_2166414213453677,null,Table
2019-03-13T15:30:00+0000,"Meu Pai do céu , quantas tragédias só neste começo de ano .",2166359013459197_2166431926785239,null,Table
2019-03-13T15:49:37+0000,Meu Deus tem misericórdia dessas crianças!😢😢,2166359013459197_2166456430116122,null,Table
2019-03-13T17:31:11+0000,Triste uma situação dessas Deus tém misericórdia,2166359013459197_2166516876776744,null,Table
2019-03-13T16:48:57+0000,Esses mulekes se inspiram em jogos de vídeo games.,2166359013459197_2166494950112270,null,Table
2019-03-13T15:58:19+0000,Esse ataque foi baseado nesse jogo nojento tal de freefire deviam bloquear esse jogo..,2166359013459197_2166464713448627,null,Table
2019-03-13T15:19:43+0000,Eu rir quando a TV falou que o motivo foi um jogo chamado fortnat.,2166359013459197_2166418993453199,null,Table
2019-03-13T14:42:56+0000,"Meu Deus,,
Pai misericórdia ao familiares",2166359013459197_2166372293457869,null,Table
2019-03-13T14:52:10+0000,Infelizmente a população optou por um projeto de governo que gosta e cultua a violência e a expansão do uso de armas. Estes são os primeiros reflexos!,2166359013459197_2166383223456776,Cultua a violência? Primeiros reflexos? Cara tu esteve onde todos esses anos da tua vida? No Brasil não foi né ? Essas merdas acontecem todos os dias desde que eu me entendo.,Table
2019-03-13T16:04:26+0000,Isso e esse tal de free fire,2166359013459197_2166472166781215,null,Table
2019-03-13T19:54:24+0000,Meu Deus tenha misericórdia desses jovens 😔,2166359013459197_2166581593436939,null,Table
2019-03-13T14:41:51+0000,Onde vamos parar com tanta violência,2166359013459197_2166371186791313,null,Table
2019-03-13T15:40:17+0000,inspirados? alguem noto?,2166359013459197_2166445116783920,Axel Lima eu notei. Inclusive postei no meu feed.,Table
2019-03-13T19:02:10+0000,,2166359013459197_2166557983439300,null,Table
2019-03-13T14:33:19+0000,"Tá passando sobre isso mas emissoras 
😬",2166359013459197_2166360463459052,null,Table
2019-03-13T16:00:15+0000,Anderlei Marinho,2166359013459197_2166466673448431,null,Table
2019-03-13T14:48:54+0000,Fim dos tempos Jesus Cristo,2166359013459197_2166379180123847,null,Table
2019-03-13T14:55:43+0000,,2166359013459197_2166390270122738,null,Table
2019-03-13T18:27:53+0000,Muito triste 😢😢😢😢,2166359013459197_2166542370107528,null,Table
2019-03-13T16:01:19+0000,💔💔💔,2166359013459197_2166467470115018,null,Table
2019-03-13T15:58:14+0000,Eu tenho o vídeo do massacre horrivel,2166359013459197_2166464686781963,null,Table
2019-03-13T21:48:20+0000,"Valei-nos, mãe do Perpétuo Socorro!
😪😪😪",2166359013459197_2166643683430730,null,Table
2019-03-13T15:15:00+0000,"Vcs querem ver o vídeo , eu tenho",2166359013459197_2166413483453750,"Neandro Correa me manda no zap 
91 981890488",Table
2019-03-13T14:46:35+0000,"muito,muito triste mesmo",2166359013459197_2166376540124111,null,Table
2019-03-13T19:13:50+0000,,2166359013459197_2166563730105392,null,Table
2019-03-13T14:51:16+0000,2 Funcionários,2166359013459197_2166382243456874,null,Table
2019-03-13T14:38:04+0000,,2166359013459197_2166366320125133,null,Table
2019-03-13T15:08:19+0000,Meu Deus,2166359013459197_2166405506787881,null,Table
2019-03-13T17:26:10+0000,Alou,2166359013459197_2166514110110354,null,Table
2019-03-13T15:11:49+0000,,2166359013459197_2166409730120792,null,Table
2019-03-13T17:08:16+0000,Tragédia 😢,2166359013459197_2166505510111214,null,Table
2019-03-13T14:38:28+0000,,2166359013459197_2166366843458414,null,Table
2019-03-13T15:08:46+0000,misericórdia,2166359013459197_2166406086787823,null,Table
2019-03-13T14:54:34+0000,Misericórdia,2166359013459197_2166388693456229,null,Table
2019-03-13T14:52:56+0000,,2166359013459197_2166384173456681,null,Table
2019-03-13T14:54:05+0000,,2166359013459197_2166387460123019,null,Table
2019-03-13T17:07:39+0000,É muito triste 😢,2166359013459197_2166505163444582,null,Table
2019-03-13T15:17:55+0000,,2166359013459197_2166416746786757,null,Table
2019-03-13T15:17:46+0000,,2166359013459197_2166416590120106,null,Table
2019-03-13T15:11:45+0000,Meu Deus,2166359013459197_2166409636787468,null,Table
2019-03-13T15:04:01+0000,Meus Deus 😭que triste 😭,2166359013459197_2166400350121730,null,Table
2019-03-13T14:52:31+0000,Nossa que tristeza meu deus😢,2166359013459197_2166383653456733,null,Table
2019-03-13T14:58:23+0000,😭💔,2166359013459197_2166393380122427,null,Table
2019-03-13T18:41:25+0000,😢😢😢,2166359013459197_2166548473440251,null,Table
2019-03-13T14:50:38+0000,Vaneide Dias foi ai perto da tua casa ne?,2166359013459197_2166381180123647,Gleyceane Gomes 😢😢😢simm,Table
2019-03-13T14:50:38+0000,Vaneide Dias foi ai perto da tua casa ne?,2166359013459197_2166381180123647,Muito triste 😭,Table
2019-03-13T15:37:15+0000,,2166359013459197_2166440446784387,null,Table
2019-03-13T15:06:36+0000,😔,2166359013459197_2166403213454777,null,Table
2019-03-13T18:54:46+0000,,2166359013459197_2166554646772967,null,Table
2019-03-13T16:10:51+0000,,2166359013459197_2166476463447452,null,Table
2019-03-13T14:40:40+0000,Sem comentários 😭,2166359013459197_2166369576791474,null,Table
2019-03-13T14:46:46+0000,😭😭,2166359013459197_2166376746790757,null,Table
2019-03-13T14:55:11+0000,"""Se as crianças estivessem armadas nada disso teria acontecido""😑",2166359013459197_2166389666789465,Kkkkkkkkkkkkkkkkkkkk,Table
2019-03-13T20:37:51+0000,Pais vigiem mais seus filhos...Esses jogos que existem nos dias de hoje que matam as pessoas e só pra induzir as crianças... Esses jogos deviam ser proibidos,2166359013459197_2166602373434861,null,Table
2019-03-19T21:04:30+0000,,2166359013459197_2175740235854408,null,Table
2019-03-19T21:04:08+0000,,2166359013459197_2175739815854450,null,Table
2019-03-19T21:04:08+0000,,2166359013459197_2175739812521117,null,Table
2019-03-19T21:04:08+0000,,2166359013459197_2175739792521119,null,Table
2019-03-19T21:04:06+0000,,2166359013459197_2175739762521122,null,Table
2019-03-19T21:02:24+0000,Bom Thor de,2166359013459197_2175737682521330,null,Table
2019-03-13T14:44:13+0000,"E triste sim... Deus conforte os corações dos familiares e dos que vão falar besteira por falta de conhecimento das coisas... Já estão falando e até mesmo esse página de comunicação que a culpa devido pregação e procura de clubes de tiros.. já tão colocando isso como culpa da lei porte de arma.. hoje dia só você pode ir ao beco, esquina com meliante compra ser uma arma que é triste.. vão lê vão buscar conhecimento antes de falar algo .. Não vai ser qualquer um que vai pode ter uma arma na lei.. tem que passar pela polícia federal etc...",2166359013459197_2166373693457729,null,Table
2019-03-13T14:36:00+0000,Eh fim de mundo.,2166359013459197_2166363620125403,null,Table
2019-03-19T21:03:59+0000,,2166359013459197_2175739585854473,null,Table
2019-03-19T21:03:58+0000,,2166359013459197_2175739532521145,null,Table
2019-03-19T21:03:22+0000,Whatsapp de um ano de,2166359013459197_2175738545854577,null,Table
2019-03-13T14:58:29+0000,😭😭😭😭,2166359013459197_2166393550122410,null,Table
2019-03-13T16:08:09+0000,"Pessoa qndo não nasce pra prestar.... não adianta berço ou educação 
.......... vão sempre fzer o errado.",2166359013459197_2166474750114290,null,Table
2019-03-19T21:02:49+0000,,2166359013459197_2175738059187959,null,Table
2019-03-19T21:02:45+0000,,2166359013459197_2175737999187965,null,Table
2019-03-19T21:02:40+0000,,2166359013459197_2175737939187971,null,Table
2019-03-13T17:13:48+0000,"Isso é que dá os pais deixarem seus filhos no vídeo game o dia todo e não vão saber o que os filhos olham e fazem,a familia tá se destruindo por causa de pais que deixam seus filhos fazerem o que querem e principalmente não impôr em casa limites ou regras!",2166359013459197_2166507993444299,null,Table
2019-03-13T16:17:34+0000,Lamentável MEU Deus,2166359013459197_2166480136780418,null,Table
2019-03-13T14:41:36+0000,"Krl o video e triste infelizmente triste , pq pessoas fazem isso ??? Não são seres humanos !!!",2166359013459197_2166370883458010,null,Table
2019-03-13T15:56:44+0000,Tiroteio? Isso foi massacre!,2166359013459197_2166463446782087,null,Table
2019-03-13T15:39:19+0000,"Isso é liberação de armas, muitas pessoas inocentes vão morrer",2166359013459197_2166444093450689,Kkkkk quanta idiotice,Table
2019-03-13T15:39:19+0000,"Isso é liberação de armas, muitas pessoas inocentes vão morrer",2166359013459197_2166444093450689,Lucas Mello Idiota e quem vota num meliciano,Table
2019-03-13T14:57:29+0000,Natália DiasDias 😔,2166359013459197_2166392343455864,Meu Deus😭😭😭😭,Table
2019-03-13T16:01:16+0000,Lucas Bastos,2166359013459197_2166467430115022,null,Table
2019-03-13T17:19:19+0000,Leonardo Furtado,2166359013459197_2166510366777395,Muito triste 😥,Table
2019-03-13T15:14:22+0000,Free fire,2166359013459197_2166412683453830,null,Table
2019-03-13T15:16:07+0000,Anny Damasceno olha ai,2166359013459197_2166414636786968,null,Table
2019-03-13T14:56:22+0000,Quem é a favor e armar a população é a favor de violência,2166359013459197_2166390926789339,null,Table
2019-03-13T14:47:50+0000,Paula Silva,2166359013459197_2166378010123964,null,Table
2019-03-13T14:54:27+0000,Jaqueline Wanzeler,2166359013459197_2166388416789590,null,Table
2019-03-13T15:23:07+0000,Lamentável 😭😭,2166359013459197_2166423296786102,null,Table
2019-03-13T14:40:28+0000,Isso é fruto desse ódio pregado...,2166359013459197_2166369370124828,null,Table
2019-03-13T16:10:43+0000,Silvana Nascimento,2166359013459197_2166476316780800,null,Table
2019-03-13T14:40:03+0000,Iury,2166359013459197_2166368840124881,null,Table
2019-03-13T15:40:43+0000,Free fire,2166359013459197_2166445556783876,null,Table
2019-03-13T16:34:30+0000,Edson Vilhena,2166359013459197_2166487960112969,null,Table
2019-03-13T15:09:17+0000,Nayara Ribeiro,2166359013459197_2166406746787757,null,Table
2019-03-13T14:59:38+0000,Bianca Braga,2166359013459197_2166395376788894,null,Table
2019-03-13T15:26:50+0000,E só ler a bíblia que vc vai entender a calza de tudo isso,2166359013459197_2166428043452294,null,Table
2019-03-13T15:47:27+0000,Faz arminha faz arminha isso só é o começo so tinha nos EUA agora é aqui no Brasil,2166359013459197_2166454423449656,null,Table
2019-03-13T18:43:17+0000,"Que horror, más isso é o descontrole dos país em deixar os filhos na internet dia e noite aprendendo em jogos de violência ...",2166359013459197_2166549266773505,null,Table
2019-03-13T16:40:42+0000,Tem que muita a lei destes adolescentes tem que ser 8 anos prisão perpétua. Está demorando muito..Que país é este.,2166359013459197_2166491273445971,"Maria Garcia a lei ñ adiantaria, eles se mataram. Quando chega a esse ponto de matar por pura psicopatia nada adianta, deviam ter eram impedido o acesso deles na escola, ou ainda ver de onde vieram as armas.",Table
2019-03-13T15:27:52+0000,"""Geração só mal""",2166359013459197_2166429390118826,null,Table
2019-03-13T18:54:01+0000,So Deus pra nos proteger desse tipo ds gente que sai por ai matando,2166359013459197_2166554340106331,null,Table
2019-03-13T14:43:20+0000,tai Bostanaro o que acontece quando se põem armas na mão da população.,2166359013459197_2166372710124494,null,Table
2019-03-13T16:02:45+0000,"Eu aposto que isso tem aver com Baleia Azul.
Pelo fato de serem adolescentes.",2166359013459197_2166470106781421,null,Table
2019-03-13T14:46:50+0000,"Não adianta tentarem especular o motivo, o fato é que essa tragédia aconteceu e se não fizermos algo a respeito vai se tornar corriqueiro como nos EUA.",2166359013459197_2166376836790748,null,Table
2019-03-13T15:25:51+0000,São tão covardes esses monstros disfarçados de adolescentes que se matam.,2166359013459197_2166426763452422,null,Table
2019-03-13T15:46:24+0000,"Velhos tempos,,""faltas de umas palmadas e castigo tipo não vai,não sai,hoje tempos modernos os filhos podem tudo tai o resultado, deviam estar drogados infelizmente,Proibido palmadas etc...",2166359013459197_2166453040116461,null,Table
2019-03-13T18:37:58+0000,Pensamento de um demente achar que a loucuras desses dois monstros e o fato de liberar arma,2166359013459197_2166546906773741,null,Table
2019-03-13T15:36:33+0000,"Um fato triste desse e vocês aí discutindo sobre politica...
Isso não se trata de ter ou não porte de arma por favor respeitem um pouco essas famílias de quem perdeu seus filhos mortos por filhos de pais incompetentes .",2166359013459197_2166439690117796,null,Table
2019-03-13T14:39:06+0000,"Essa é a geração nerd, Netflix, freefire ...
Não procuram nada produtivo para ocupar suas mentes de debilóides.
Ou então era vontade de dar o tóba mesmo.",2166359013459197_2166367846791647,null,Table
2019-03-13T15:24:16+0000,"Resultado de uma geração sem limites, que não obedece, que dita às ordens aos pais e responsáveis e que não pode pegar uma palmada pq as leis os protegem... Geração que não pode ser reprimida pq fica depressiva e quer logo se matar e fazer o mal para o próximo... É tanto mimimimi. Pensando bem: quanto mais conheço o ser humano; mais eu gosto dos animais irracionais.",2166359013459197_2166424770119288,null,Table
2019-03-13T14:53:20+0000,"Pessoal colocando culpa em jogos é ridículo. Tem evangélicos e católicos que matam suas esposas por exemplo, e ai,a culpa é de deus? Não!
A culpa neste caso trágico foi a negligência que ocorre até hoje dos pais em relação a saúde mental dos seus filhos,a omissão das escolas em nunca tratar casos de bullying como um assunto sério, e culpa de toda a sociedade por também negligenciar a saúde mental dos jovens,como se isso não tivesse importância.",2166359013459197_2166384706789961,null,Table
2019-03-13T14:42:32+0000,"Mostra a cara dessas imundices, quer fazer o mal invade uma penitenciária e se mata com os vagabundos quê tem dentro , e não invadir uma escola covardes imundos..",2166359013459197_2166371893457909,null,Table
2019-03-13T15:03:41+0000,É só fazer arminha com as mãos... Esse é o Brasil acima de tudo infelizmente. Lamentável,2166359013459197_2166399936788438,null,Table
2019-03-13T15:46:06+0000,As publicações de vocês são muito BAITCLICK.,2166359013459197_2166452740116491,null,Table
2019-03-13T16:05:13+0000,"Vcs que apoiam a liberação das armas,vão se foderem😁😂",2166359013459197_2166472800114485,null,Table
2019-03-13T15:49:47+0000,E é daí pra pior com esse presidente!,2166359013459197_2166456663449432,null,Table
2019-03-13T14:35:21+0000,Parem de meter política no meio disso seus bandos de doentes.,2166359013459197_2166362783458820,null,Table
2019-03-13T14:35:10+0000,“Adolescentes” nada! Dois bandidos em fulga.,2166359013459197_2166362616792170,null,Table
2019-03-14T00:51:04+0000,"Realmente a questão de posse ou porte de arma no Brasil é um caso a pensar, mediante a tantas mentes oprimidas e doentes, q tem se revelado com o passar dos dias nesse país! Não esquecendo q mentes doentes e oprimidas não se limitam tão somente à uma arma de fogo, mas tbm a machado, faca, material esplosivo e tdo o mais q cause morte. Triste isso😢!
#OremosPeloNossoBrasil!",2166359013459197_2166774643417634,null,Table
2019-03-13T14:33:44+0000,Dois covardes!,2166359013459197_2166360963459002,null,Table
2019-03-13T15:02:36+0000,Isso que da ficarem romantizado o massacre de Columbine,2166359013459197_2166398673455231,null,Table
